command,package_name,label
rollup -c --bundleConfigAsCjs,min-dash-4.2.3,0
cpx 'lib/*.d.ts' dist,min-dash-4.2.3,0
run-s copy bundle test:integration test:bundle,min-dash-4.2.3,0
npm test -- --watch,min-dash-4.2.3,0
eslint .,min-dash-4.2.3,0
run-s distro,min-dash-4.2.3,0
mocha -r source-map-support/register --full-trace test/*.spec.js,min-dash-4.2.3,0
rollup -c test/bundling/rollup.config.js,min-dash-4.2.3,0
mocha --full-trace test/integration/*.spec.{cjs;js},min-dash-4.2.3,0
run-s test:types:*,min-dash-4.2.3,0
tsc --noEmit,min-dash-4.2.3,0
tsc --noEmit --module node16,min-dash-4.2.3,0
run-s lint test check-types,min-dom-5.1.1,0
run-s bundle,min-dom-5.1.1,0
rollup -c --bundleConfigAsCjs,min-dom-5.1.1,0
eslint . --ext js;cjs,min-dom-5.1.1,0
run-s bundle,min-dom-5.1.1,0
karma start karma.conf.cjs,min-dom-5.1.1,0
tsc --noEmit,min-dom-5.1.1,0
ban,mocked-env-1.3.5,0
deps-ok && dependency-check --no-dev .,mocked-env-1.3.5,0
git-issues,mocked-env-1.3.5,0
license-checker --production --onlyunknown --csv,mocked-env-1.3.5,0
standard --verbose --fix src/*.js,mocked-env-1.3.5,0
npm run pretty,mocked-env-1.3.5,0
npm run lint,mocked-env-1.3.5,0
npm run warn-only,mocked-env-1.3.5,0
prettier-standard 'src/*.js',mocked-env-1.3.5,0
npm pack --dry,mocked-env-1.3.5,0
npm run unit,mocked-env-1.3.5,0
mocha src/*-spec.js,mocked-env-1.3.5,0
dependency-check --unused --no-dev .,mocked-env-1.3.5,0
stop-only -f src,mocked-env-1.3.5,0
stop-only -f src --warn,mocked-env-1.3.5,0
semantic-release,mocked-env-1.3.5,0
rollup -c rollup.config.js,modern-async-2.0.4,0
npm run lint && npm run coverage,modern-async-2.0.4,0
npm run jest -- --coverage --verbose,modern-async-2.0.4,0
eslint -c .eslintrc.cjs "src/**/*.mjs",modern-async-2.0.4,0
cross-env NODE_OPTIONS=--experimental-vm-modules jest,modern-async-2.0.4,0
jsdoc -c .jsdoc.json && node dev/docs-collect-version-numbers.cjs,modern-async-2.0.4,0
barrelsby --directory ./src --delete --exclude src/helpers --location all,moderndash-4.0.0,0
tsup,moderndash-4.0.0,0
npm run test && npm run build && cp '../README.md' './README.md' && cp '../LICENSE' './LICENSE',moderndash-4.0.0,0
rm './README.md' && rm './LICENSE',moderndash-4.0.0,0
vitest --ui,moderndash-4.0.0,0
vitest run --coverage,moderndash-4.0.0,0
lab -a @hapi/code -t 100 -L test/index.js,mo-walk-1.2.0,0
lab -r lcov test/index.js | coveralls,mo-walk-1.2.0,0
vite,nanopop-2.4.2,0
vite build,nanopop-2.4.2,0
vite preview --port 3005 --outDir .,nanopop-2.4.2,0
eslint ./{src;tests}/**/*.ts,nanopop-2.4.2,0
npm run lint -- --fix,nanopop-2.4.2,0
playwright test,nanopop-2.4.2,0
npm run lint:fix && npm run build && npm test,nanopop-2.4.2,0
tap test/*.js,ngraph.merge-1.0.0,0
npm run build && npm run format,nlcst-affix-emoticon-modifier-3.0.0,0
tsc --build --clean && tsc --build && type-coverage,nlcst-affix-emoticon-modifier-3.0.0,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,nlcst-affix-emoticon-modifier-3.0.0,0
node --conditions development test/index.js,nlcst-affix-emoticon-modifier-3.0.0,0
c8 --100 --reporter lcov npm run test-api,nlcst-affix-emoticon-modifier-3.0.0,0
npm run build && npm run format && npm run test-coverage,nlcst-affix-emoticon-modifier-3.0.0,0
npm run build && npm run format,nlcst-emoji-modifier-6.0.2,0
tsc --build --clean && tsc --build && type-coverage,nlcst-emoji-modifier-6.0.2,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,nlcst-emoji-modifier-6.0.2,0
node --conditions development test/index.js,nlcst-emoji-modifier-6.0.2,0
c8 --100 --reporter lcov npm run test-api,nlcst-emoji-modifier-6.0.2,0
npm run build && npm run format && npm run test-coverage,nlcst-emoji-modifier-6.0.2,0
npm run build && npm run format,nlcst-emoticon-modifier-3.0.1,0
tsc --build --clean && tsc --build && type-coverage,nlcst-emoticon-modifier-3.0.1,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,nlcst-emoticon-modifier-3.0.1,0
node --conditions development test/index.js,nlcst-emoticon-modifier-3.0.1,0
c8 --100 --reporter lcov npm run test-api,nlcst-emoticon-modifier-3.0.1,0
npm run build && npm run format && npm run test-coverage,nlcst-emoticon-modifier-3.0.1,0
npm run build && npm run format,nlcst-is-literal-3.0.0,0
tsc --build --clean && tsc --build && type-coverage,nlcst-is-literal-3.0.0,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,nlcst-is-literal-3.0.0,0
node --conditions development test.js,nlcst-is-literal-3.0.0,0
c8 --100 --reporter lcov npm run test-api,nlcst-is-literal-3.0.0,0
npm run build && npm run format && npm run test-coverage,nlcst-is-literal-3.0.0,0
npm run build && npm run format,nlcst-normalize-4.0.0,0
tsc --build --clean && tsc --build && type-coverage,nlcst-normalize-4.0.0,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,nlcst-normalize-4.0.0,0
node --conditions development test.js,nlcst-normalize-4.0.0,0
c8 --100 --reporter lcov npm run test-api,nlcst-normalize-4.0.0,0
npm run build && npm run format && npm run test-coverage,nlcst-normalize-4.0.0,0
npm run build && npm run format,nlcst-search-4.0.0,0
tsc --build --clean && tsc --build && type-coverage,nlcst-search-4.0.0,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,nlcst-search-4.0.0,0
node --conditions development test.js,nlcst-search-4.0.0,0
c8 --100 --reporter lcov npm run test-api,nlcst-search-4.0.0,0
npm run build && npm run format && npm run test-coverage,nlcst-search-4.0.0,0
npm run build && npm run format,nlcst-to-string-4.0.0,0
tsc --build --clean && tsc --build && type-coverage,nlcst-to-string-4.0.0,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,nlcst-to-string-4.0.0,0
node --conditions development test.js,nlcst-to-string-4.0.0,0
c8 --100 --reporter lcov npm run test-api,nlcst-to-string-4.0.0,0
npm run build && npm run format && npm run test-coverage,nlcst-to-string-4.0.0,0
npm run cover && npm run lint && npm run style,normalize-range-0.1.2,0
istanbul cover ./node_modules/.bin/_mocha,normalize-range-0.1.2,0
jshint --reporter=node_modules/jshint-stylish *.js test/*.js,normalize-range-0.1.2,0
mocha,normalize-range-0.1.2,0
mocha -w,normalize-range-0.1.2,0
jscs *.js ./**/*.js && jscs ./test/** --config=./test/.jscsrc,normalize-range-0.1.2,0
tsup src/index.ts src/cli.ts --format cjs;esm --dts,npmrc-replace-env-1.1.4,0
pnpm run build && changeset publish,npmrc-replace-env-1.1.4,0
jest,npmrc-replace-env-1.1.4,0
tsc,npmrc-replace-env-1.1.4,0
echo "Error: no test specified" && exit 1,oas-kit-common-1.0.8,0
mocha -R spec,object.filter-0.3.0,0
echo "Error: no test specified" && exit 1,object_values-0.1.2,0
mocha,omit-empty-1.0.0,0
mocha --recursive test,openapi-enforcer-1.23.0,0
nyc --reporter=html npm test,openapi-enforcer-1.23.0,0
nyc npm test && nyc report --reporter=text-lcov | coveralls,openapi-enforcer-1.23.0,0
chokidar 'test/**/*' 'bin/**/*' -c 'npm run coverage',openapi-enforcer-1.23.0,0
markdown-docs build docs-src docs,openapi-enforcer-1.23.0,0
markdown-docs dev docs-src,openapi-enforcer-1.23.0,0
npm test,openapi-enforcer-1.23.0,0
xo && NODE_OPTIONS='--import=tsx/esm' c8 ava,ow-2.0.0,0
typedoc source/index.ts,ow-2.0.0,0
del-cli dist && tsc,ow-2.0.0,0
npm run build,ow-2.0.0,0
npm run docs && gh-pages --dist docs --no-history --message "Deploy documentation",ow-2.0.0,0
npm run build && node example.js,ow-2.0.0,0
./node_modules/mocha/bin/mocha --require esm,parse-numeric-range-1.3.0,0
mocha,path-starts-with-2.0.1,0
tsc,pb-util-1.0.3,0
eslint ./{index;test}.ts,pb-util-1.0.3,0
npm run lint && ava ./test.ts --verbose,pb-util-1.0.3,0
npm run build,pb-util-1.0.3,0
rollup --config,pick-util-1.1.5,0
npm run build,pick-util-1.1.5,0
eslint . --max-warnings 0,pick-util-1.1.5,0
eslint . --fix --max-warnings 0,pick-util-1.1.5,0
mocha,pick-util-1.1.5,0
npm run lint && npm run test-ci && npm run test-browser,postman-request-2.88.1-postman.42,0
taper tests/test-*.js,postman-request-2.88.1-postman.42,0
istanbul cover tape tests/test-*.js,postman-request-2.88.1-postman.42,0
node tests/browser/start.js,postman-request-2.88.1-postman.42,0
standard,postman-request-2.88.1-postman.42,0
npm run test:unit,pptr-testing-library-0.8.0,0
jest,pptr-testing-library-0.8.0,0
semantic-release,pptr-testing-library-0.8.0,0
rm -fR dist/,pptr-testing-library-0.8.0,0
npm run clean && npm run build,pptr-testing-library-0.8.0,0
npm run rebuild && generate-export-aliases,pptr-testing-library-0.8.0,0
npm run build:ts && npm run build:esbuild,pptr-testing-library-0.8.0,0
tsc,pptr-testing-library-0.8.0,0
esbuild bundle.input.js --bundle --platform=browser --define:global=window --define:process.env.NODE_ENV=\"development\" --outfile=dom-testing-library.js,pptr-testing-library-0.8.0,0
make test,prelude-ls-1.2.1,0
eslint,process-warning-5.0.0,0
eslint --fix,process-warning-5.0.0,0
npm run test:unit && npm run test:jest && npm run test:typescript,process-warning-5.0.0,0
jest jest.test.js,process-warning-5.0.0,0
c8 --100 node --test,process-warning-5.0.0,0
tsd,process-warning-5.0.0,0
npm run cjs && npm run esm && npm run min && npm run test && npm run size,promise-all-settled-1.1.2,0
cp index.js cjs/ && echo 'module.exports = allSettled;' >> cjs/index.js,promise-all-settled-1.1.2,0
cp index.js esm/ && echo 'export default allSettled;' >> esm/index.js,promise-all-settled-1.1.2,0
uglifyjs index.js --support-ie8 --comments=/^!/ -c -m -o min.js,promise-all-settled-1.1.2,0
cat index.js | wc -c && cat min.js | wc -c && gzip -c9 min.js | wc -c && cat min.js | brotli | wc -c,promise-all-settled-1.1.2,0
nyc report --reporter=text-lcov | coveralls,promise-all-settled-1.1.2,0
nyc node test/index.js,promise-all-settled-1.1.2,0
(babel test.js > protochain-test.js) && tape protochain-test.js && standard index.js test.js,protochain-1.0.5,0
babel index.js > protochain.js,protochain-1.0.5,0
npm run prepublish,protochain-1.0.5,0
rm protochain-test.js,protochain-1.0.5,0
yarn populatedocs && yarn populatereadme && yarn build && yarn create-docsify,rambda-10.0.1,0
yarn build:main && yarn build:web && yarn build:esm,rambda-10.0.1,0
rollup rambda.js --file dist/rambda.cjs --format cjs,rambda-10.0.1,0
rollup rambda.js --file dist/rambda.js --format es,rambda-10.0.1,0
rollup rambda.js --file dist/rambda.umd.js --format umd --name "R",rambda-10.0.1,0
cd ../rambda-scripts && yarn populate:docs,rambda-10.0.1,0
cd ../rambda-scripts && yarn populate:readme,rambda-10.0.1,0
cd source && run lint:folder > lint-output.txt,rambda-10.0.1,0
tsc,rambda-10.0.1,0
node scripts/tasks/run/run-test.js,rambda-10.0.1,0
vitest run,rambda-10.0.1,0
vitest run --watch -u,rambda-10.0.1,0
dtslint --localTs ./node_modules/typescript/lib --expectOnly ./source,rambda-10.0.1,0
cd ../rambda-scripts && yarn create-docsify,rambda-10.0.1,0
run dep:next,rambda-10.0.1,0
yarn test:typings,rambda-10.0.1,0
NODE_ENV=build rollup -c rollup.config.mjs,rambdax-11.3.1,0
NODE_ENV=build rollup -c rollup.web.config.mjs,rambdax-11.3.1,0
rm src/_consumeTypings.test.js && rm src/_typings.test.js,rambdax-11.3.1,0
yarn build:main&&yarn build:web,rambdax-11.3.1,0
yarn build,react-flatten-children-1.1.2,0
standard-version && conventional-github-releaser --preset angular,react-flatten-children-1.1.2,0
tsdx watch,react-flatten-children-1.1.2,0
tsdx test,react-flatten-children-1.1.2,0
tsdx build,react-flatten-children-1.1.2,0
npm publish --access-public,react-haiku-2.2.0,0
jest --watch --coverage,react-haiku-2.2.0,0
tsc,react-haiku-2.2.0,0
tsup index.ts --format esm;cjs --clean --dts --cjsInterop --splitting,react-keyed-flatten-children-5.0.0,0
tsx index.spec.tsx,react-keyed-flatten-children-5.0.0,0
npm run build,react-keyed-flatten-children-5.0.0,0
rm -rf dist && rollup -c,react-merge-refs-2.1.1,0
prettier --write .,react-merge-refs-2.1.1,0
eslint . && prettier --check .,react-merge-refs-2.1.1,0
npm run build,react-merge-refs-2.1.1,0
standard-version && conventional-github-releaser --preset angular,react-merge-refs-2.1.1,0
jest,react-merge-refs-2.1.1,0
yarn upgrade-interactive --latest,react-native-flash-message-0.4.2,0
parcel build,react-to-text-2.0.1,0
eslint src --ext .js;.ts;.jsx;.tsx,react-to-text-2.0.1,0
yarn lint --fix,react-to-text-2.0.1,0
jest --config ./config/jest.config.js,react-to-text-2.0.1,0
jest --watchAll,react-to-text-2.0.1,0
babel index.js -d dist && cp index.d.ts dist/index.d.ts,react-use-cookie-1.6.1,0
npm run build,react-use-cookie-1.6.1,0
jest --watch,react-use-cookie-1.6.1,0
mocha -R spec,reduce-object-0.1.3,0
pnpm test && pnpm build,reforest-0.13.0,0
tsup src/index.ts --dts --format esm;cjs --legacy-output,reforest-0.13.0,0
pnpm build --watch --sourcemap,reforest-0.13.0,0
jest,reforest-0.13.0,0
jest --watch,reforest-0.13.0,0
tsup,remeda-2.21.3,0
tsc --project tsconfig.source.json,remeda-2.21.3,0
tsc --project tsconfig.dist.json,remeda-2.21.3,0
prettier . --write,remeda-2.21.3,0
eslint --fix --max-warnings 0 --cache --cache-location ./node_modules/.cache/eslint/,remeda-2.21.3,0
attw --pack . && publint,remeda-2.21.3,0
semantic-release,remeda-2.21.3,0
tsc --project tsconfig.tests.json && vitest --typecheck.enabled --typecheck.ignoreSourceErrors,remeda-2.21.3,0
vitest run --coverage,remeda-2.21.3,0
tsc --project tsconfig.tests.json && vitest,remeda-2.21.3,0
tsc --version && vitest --typecheck.only --typecheck.ignoreSourceErrors,remeda-2.21.3,0
mocha,repo-utils-0.4.1,0
npm run lint && npm run test-ci && npm run test-browser,request-3.0.8,0
tap --no-check-coverage tests/test-*.js,request-3.0.8,0
nyc --reporter=lcov tape tests/test-*.js,request-3.0.8,0
echo 'Skipping browser tests.' || node tests/browser/start.js,request-3.0.8,0
standard,request-3.0.8,0
npm run unit,require-and-forget-1.0.1,0
mocha test/*spec.js,require-and-forget-1.0.1,0
semantic-release,require-and-forget-1.0.1,0
npm audit --report --omit dev,require-and-forget-1.0.1,0
ts-bridge --project tsconfig.build.json --clean,rpc-errors-7.0.2,0
typedoc,rpc-errors-7.0.2,0
yarn lint:eslint && yarn lint:constraints && yarn lint:misc --check && yarn lint:dependencies --check && yarn lint:changelog,rpc-errors-7.0.2,0
auto-changelog validate --prettier,rpc-errors-7.0.2,0
yarn constraints,rpc-errors-7.0.2,0
depcheck && yarn dedupe,rpc-errors-7.0.2,0
eslint . --cache --ext js;ts,rpc-errors-7.0.2,0
yarn lint:eslint --fix && yarn lint:constraints --fix && yarn lint:misc --write && yarn lint:dependencies && yarn lint:changelog,rpc-errors-7.0.2,0
prettier '**/*.json' '**/*.md' '**/*.yml' '!.yarnrc.yml' --ignore-path .gitignore --no-error-on-unmatched-pattern,rpc-errors-7.0.2,0
./scripts/prepack.sh,rpc-errors-7.0.2,0
jest && jest-it-up,rpc-errors-7.0.2,0
jest --watch,rpc-errors-7.0.2,0
mocha,rr-0.1.0,0
tsc -p tsconfig.json,schematics-utilities-2.0.3,0
typedoc --options ./.typedoc.json,schematics-utilities-2.0.3,0
rm -rf ./dist,schematics-utilities-2.0.3,0
rm -rf ./docs,schematics-utilities-2.0.3,0
prettier --write '**/*.ts' '**/*.json',schematics-utilities-2.0.3,0
pretty-quick --staged,schematics-utilities-2.0.3,0
npm run format:staged,schematics-utilities-2.0.3,0
npm run clean && npm run build,schematics-utilities-2.0.3,0
./scripts/publish-docs.sh,schematics-utilities-2.0.3,0
./scripts/test-sanity.sh,schematics-utilities-2.0.3,0
prettier --write 'src/**/*.ts',schema-tools-4.7.10,0
tslint --project .,schema-tools-4.7.10,0
tsc,schema-tools-4.7.10,0
npm run deps && npm run prettier,schema-tools-4.7.10,0
npm run check-transpiled-correctly,schema-tools-4.7.10,0
node .,schema-tools-4.7.10,0
deps-ok,schema-tools-4.7.10,0
npm pack --dry,schema-tools-4.7.10,0
semantic-release,schema-tools-4.7.10,0
npm run build,schema-tools-4.7.10,0
npm run unit,schema-tools-4.7.10,0
ava-ts --verbose test/*-test.ts,schema-tools-4.7.10,0
ts-node,schema-tools-4.7.10,0
(babel test.js > serializerr-test.js) && tape serializerr-test.js && standard,serializerr-1.0.3,0
babel index.js > serializerr.js,serializerr-1.0.3,0
npm run prepublish,serializerr-1.0.3,0
rm serializerr-test.js,serializerr-1.0.3,0
eslint .,serverless-plugin-utils-0.2.0,0
eslint . --fix,serverless-plugin-utils-0.2.0,0
jest,serverless-plugin-utils-0.2.0,0
mocha spec,simple-bin-help-1.8.0,0
semantic-release,simple-bin-help-1.8.0,0
npm pack --dry,simple-bin-help-1.8.0,0
standard src/index.js spec/*.js examples/*.js,simple-bin-help-1.8.0,0
standard --fix src/index.js spec/*.js examples/*.js,simple-bin-help-1.8.0,0
NODE_PATH=.. node examples/basic.js,simple-bin-help-1.8.0,0
esbuild src/index.js --bundle --outfile=dist/index.js --platform=node --target=node14 --format=cjs --inject:./src/import-meta-url.js --define:import.meta.url=import_meta_url,simple-bin-help-1.8.0,0
npm run lint && npm run test-ci && npm run test-browser,sl-request-1.0.5,0
taper tests/test-*.js,sl-request-1.0.5,0
nyc --reporter=lcov tape tests/test-*.js,sl-request-1.0.5,0
node tests/browser/start.js,sl-request-1.0.5,0
standard,sl-request-1.0.5,0
rollup -c rollup.config.ts,sort-es-1.7.15,0
nyc --reporter=lcov mocha --recursive --require  ts-node/register --exit test/*.ts,sort-es-1.7.15,0
nyc mocha --recursive --require ts-node/register --exit test/*.ts,sort-es-1.7.15,0
eslint src/*.ts,sort-es-1.7.15,0
standard-version,sort-es-1.7.15,0
husky install,sort-es-1.7.15,0
ban,start-server-and-test-2.0.11,0
deps-ok && dependency-check --no-dev .,start-server-and-test-2.0.11,0
git-issues,start-server-and-test-2.0.11,0
license-checker --production --onlyunknown --csv,start-server-and-test-2.0.11,0
standard --verbose --fix 'src/**/*.js',start-server-and-test-2.0.11,0
npm run pretty,start-server-and-test-2.0.11,0
npm run lint,start-server-and-test-2.0.11,0
prettier-standard 'src/**/*.js',start-server-and-test-2.0.11,0
t="$(npm pack .)"; wc -c "${t}"; tar tvf "${t}"; rm "${t}";,start-server-and-test-2.0.11,0
npm run unit,start-server-and-test-2.0.11,0
mocha test/helper src/*-spec.js,start-server-and-test-2.0.11,0
dependency-check --unused --no-dev .,start-server-and-test-2.0.11,0
semantic-release,start-server-and-test-2.0.11,0
node test/server.js,start-server-and-test-2.0.11,0
node test/server-as-child.js,start-server-and-test-2.0.11,0
node test/multiple-servers.js,start-server-and-test-2.0.11,0
node test/https-server.js,start-server-and-test-2.0.11,0
node test/server-fail.js,start-server-and-test-2.0.11,0
node test/server-304.js,start-server-and-test-2.0.11,0
node test/server-403.js,start-server-and-test-2.0.11,0
cross-env FOO=bar node test/server.js,start-server-and-test-2.0.11,0
curl http://127.0.0.1:9000,start-server-and-test-2.0.11,0
curl http://127.0.0.1:9000 && curl http://127.0.0.1:9001,start-server-and-test-2.0.11,0
curl --insecure https://127.0.0.1:9000,start-server-and-test-2.0.11,0
echo Hi there 👋,start-server-and-test-2.0.11,0
echo Hi there 2 👋,start-server-and-test-2.0.11,0
node src/bin/start.js http://127.0.0.1:9000 message,start-server-and-test-2.0.11,0
node src/bin/start.js start http://127.0.0.1:9000 test2,start-server-and-test-2.0.11,0
node src/bin/start.js start-with-child http://127.0.0.1:9000 test,start-server-and-test-2.0.11,0
node src/bin/start.js 9000,start-server-and-test-2.0.11,0
node src/bin/start.js start-with-child 9000,start-server-and-test-2.0.11,0
node src/bin/start.js :9000,start-server-and-test-2.0.11,0
node src/bin/start.js :9000 test2,start-server-and-test-2.0.11,0
node src/bin/start.js start-multiple ":9000|:9001" test3,start-server-and-test-2.0.11,0
node src/bin/start.js start-https "https://127.0.0.1:9000" test4,start-server-and-test-2.0.11,0
node src/bin/start.js start-fail http://127.0.0.1:9000 test,start-server-and-test-2.0.11,0
node src/bin/start.js http-get://127.0.0.1:9000,start-server-and-test-2.0.11,0
node src/bin/start.js start-304 9000 test2,start-server-and-test-2.0.11,0
node src/bin/start.js --expect 403 start-403 9000 'echo Waited',start-server-and-test-2.0.11,0
WAIT_ON_INTERVAL=1000 node src/bin/start.js start http://127.0.0.1:9000 test2,start-server-and-test-2.0.11,0
WAIT_ON_TIMEOUT=10000 node src/bin/start.js start http://127.0.0.1:9000 test2,start-server-and-test-2.0.11,0
node src/bin/start.js start-cross-env 9000,start-server-and-test-2.0.11,0
node src/bin/start.js 'node test/server.js --port 8800' 8800 'node test/client --port 8800',start-server-and-test-2.0.11,0
node src/bin/start.js 'node test/server --port 6000' 6000 'node test/server --port 6010' 6010 'curl http://127.0.0.1:6000 && curl http://127.0.0.1:6010',start-server-and-test-2.0.11,0
node src/bin/start.js 9000 'npm run message && npm run message2',start-server-and-test-2.0.11,0
WAIT_ON_TIMEOUT=10000 DEBUG=start-server-and-test node src/bin/start.js 'json-server test/data.json' localhost:3000 'echo json-server working',start-server-and-test-2.0.11,0
WAIT_ON_TIMEOUT=10000 DEBUG=start-server-and-test node src/bin/start.js 'node test/ip6.mjs' localhost:8000 'echo server with ::1 working',start-server-and-test-2.0.11,0
WAIT_ON_TIMEOUT=10000 node src/bin/start.js 'node test/zero.mjs' 8000 'echo server with 0.0.0.0 working',start-server-and-test-2.0.11,0
WAIT_ON_TIMEOUT=10000 node src/bin/start.js 'node test/zero.mjs' http://127.0.0.1:8000 'echo server with 0.0.0.0 working',start-server-and-test-2.0.11,0
node src/bin/start.js 'node test/zero.mjs' http://0.0.0.0:8000 'echo server with 0.0.0.0 working',start-server-and-test-2.0.11,0
standard && node test.js,starts-with-1.0.2,0
node '../../ops/scripts/esbuild.js' && npm run dts,string-match-left-right-9.0.22,0
exit 0,string-match-left-right-9.0.22,0
exit 0,string-match-left-right-9.0.22,0
DEV=true node '../../ops/scripts/esbuild.js' && npm run dts,string-match-left-right-9.0.22,0
c8 npm run unit && npm run examples && npm run lint,string-match-left-right-9.0.22,0
rollup -c && npm run prettier -- 'types/index.d.ts' --write --log-level 'silent',string-match-left-right-9.0.22,0
node '../../ops/scripts/run-examples.js',string-match-left-right-9.0.22,0
node '../../ops/lect/lect.js' && npm run prettier -- 'README.md' '.all-contributorsrc' 'rollup.config.js' --write,string-match-left-right-9.0.22,0
npm publish || :,string-match-left-right-9.0.22,0
eslint . --fix,string-match-left-right-9.0.22,0
node perf/check.js,string-match-left-right-9.0.22,0
echo 'ready',string-match-left-right-9.0.22,0
prettier,string-match-left-right-9.0.22,0
npm run prettier -- --write '**/*.{ts;tsx;md}' --no-error-on-unmatched-pattern --log-level 'silent',string-match-left-right-9.0.22,0
npm run lect && npm run build,string-match-left-right-9.0.22,0
npm run devtest,string-match-left-right-9.0.22,0
uvu test,string-match-left-right-9.0.22,0
npmignore --auto --commentLines=autogenerated,string.prototype.trimend-1.0.9,0
not-in-publish || npm run prepublishOnly,string.prototype.trimend-1.0.9,0
safe-publish-latest,string.prototype.trimend-1.0.9,0
eslint --ext=js;mjs .,string.prototype.trimend-1.0.9,0
es-shim-api --bound,string.prototype.trimend-1.0.9,0
npm run lint,string.prototype.trimend-1.0.9,0
npm run tests-only,string.prototype.trimend-1.0.9,0
npx npm@'>= 10.2' audit --production,string.prototype.trimend-1.0.9,0
nyc tape 'test/**/*.js',string.prototype.trimend-1.0.9,0
auto-changelog && git add CHANGELOG.md,string.prototype.trimend-1.0.9,0
auto-changelog && git add CHANGELOG.md && git commit --no-edit --amend && git tag -f "v$(node -e "console.log(require('./package.json').version)")",string.prototype.trimend-1.0.9,0
npmignore --auto --commentLines=autogenerated,string.prototype.trimstart-1.0.8,0
safe-publish-latest,string.prototype.trimstart-1.0.8,0
not-in-publish || npm run prepublishOnly,string.prototype.trimstart-1.0.8,0
eslint --ext=js;mjs .,string.prototype.trimstart-1.0.8,0
es-shim-api --bound,string.prototype.trimstart-1.0.8,0
npm run lint,string.prototype.trimstart-1.0.8,0
npm run tests-only,string.prototype.trimstart-1.0.8,0
aud --production,string.prototype.trimstart-1.0.8,0
nyc tape 'test/**/*.js',string.prototype.trimstart-1.0.8,0
auto-changelog && git add CHANGELOG.md,string.prototype.trimstart-1.0.8,0
auto-changelog && git add CHANGELOG.md && git commit --no-edit --amend && git tag -f "v$(node -e "console.log(require('./package.json').version)")",string.prototype.trimstart-1.0.8,0
xo && mocha,timed-out-4.0.2,0
make test,to-function-2.0.6,0
npm run build && npm run format,to-vfile-8.0.0,0
tsc --build --clean && tsc --build && type-coverage,to-vfile-8.0.0,0
remark . -qfo && prettier . -w --loglevel warn && xo --fix,to-vfile-8.0.0,0
node --conditions development test.js,to-vfile-8.0.0,0
c8 --100 --reporter lcov npm run test-api,to-vfile-8.0.0,0
npm run build && npm run format && npm run test-coverage,to-vfile-8.0.0,0
tsc && npx publint,transform-1.0.4,0
npm run build,transform-1.0.4,0
npx eslint . && npx depcheck,transform-1.0.4,0
npx prettier -w .,transform-1.0.4,0
vitest,transform-1.0.4,0
xo && mocha,trim-off-newlines-1.0.3,0
yarn foy -c ./scripts/build.ts,ts-belt-3.13.1,0
rm -rf ./dist && rm -f ./tsconfig.tsbuildinfo,ts-belt-3.13.1,0
yarn foy -c ./scripts/test.ts,ts-belt-3.13.1,0
yarn rescript clean,ts-belt-3.13.1,0
yarn rescript build,ts-belt-3.13.1,0
yarn rescript build -w,ts-belt-3.13.1,0
yarn foy -c ./scripts/transform.ts,ts-belt-3.13.1,0
yarn foy -c ./scripts/generate.ts,ts-belt-3.13.1,0
del-cli distribution && tsc,ts-extras-0.14.0,0
xo && ava && tsc --project test && npm run build,ts-extras-0.14.0,0
npm run build,ts-extras-0.14.0,0
typedoc src --exclude "**/+(test|benchmark)/**" --excludeNotDocumented --plugin typedoc-plugin-external-module-name --plugin typedoc-plugin-exclude-references --out ../tstl@gh-pages/api,tstl-3.0.0,0
node benchmark,tstl-3.0.0,0
rimraf lib && tsc && rollup -c,tstl-3.0.0,0
rimraf lib && tsc --watch,tstl-3.0.0,0
prettier --write ./src,tstl-3.0.0,0
node lib/test,tstl-3.0.0,0
eslint "**/*.js",tui-code-snippet-2.3.3,0
jest,tui-code-snippet-2.3.3,0
webpack --mode=production & webpack --mode=production --minify,tui-code-snippet-2.3.3,0
babel --plugins babel-plugin-add-module-exports ajax/index.mjs --out-file ajax/index.js && babel --plugins @babel/plugin-transform-member-expression-literals ajax/index.js --out-file ajax/index.js,tui-code-snippet-2.3.3,0
tuidoc --serv,tui-code-snippet-2.3.3,0
tuidoc,tui-code-snippet-2.3.3,0
tui-note,tui-code-snippet-2.3.3,0
tsc && bunx publint,typed-storage-4.0.1,0
bun test,typed-storage-4.0.1,0
bun run build,typed-storage-4.0.1,0
bunx prettier -w .,typed-storage-4.0.1,0
eslint .,typed-storage-4.0.1,0
node script/test/source-files-extension.js,type-fest-4.40.0,0
tsc,type-fest-4.40.0,0
tsd,type-fest-4.40.0,0
xo,type-fest-4.40.0,0
run-p test:*,type-fest-4.40.0,0
rimraf lib,typy-3.3.0,0
npm run lint && npm run test:only,typy-3.3.0,0
jest --verbose=true test,typy-3.3.0,0
cross-env BABEL_ENV=production npm run test,typy-3.3.0,0
npm run lint && jest --verbose=false --watch test,typy-3.3.0,0
node examples/,typy-3.3.0,0
eslint src test,typy-3.3.0,0
